日期,契約名稱,身份別,多方交易口數,多方契約金額,空方交易口數,空方契約金額,多空淨額交易口數,多空淨額契約金額,多方未平倉口數,多方未平倉契約金額,空方未平倉口數,空方未平倉契約金額,多空淨額未平倉口數,多空淨額未平倉契約金額
2024/07/02,NQF,外資,1781,1777927,1519,1516024,262,261904,14,14020,1319,1322295,-1305,-1308275
2024/07/03,TX,外資,61512,283075330,61997,285290862,-485,-2215532,29317,135928681,54777,253977730,-25460,-118049049
2024/07/03,TX,自營商,10291,47408620,11298,52064490,-1007,-4655870,3905,18105929,11014,51068667,-7109,-32962738
2024/07/03,TE,投信,31,154480,45,223916,-14,-69436,273,1361123,0,0,273,1361123
2024/07/02,NQF,投信,0,0,0,0,0,0,6,6009,0,0,6,6009
2024/07/03,TE,自營商,137,681098,119,591197,18,89902,153,763034,282,1406005,-129,-642971
2024/07/03,TX,投信,1649,7639305,5,23160,1644,7616145,24097,111728150,6332,29358951,17765,82369199
2024/07/03,TE,外資,531,2636581,541,2687787,-10,-51205,331,1650338,842,4198044,-511,-2547706
2024/07/03,MTX,自營商,18104,20870792,12739,14672177,5365,6198615,18152,21040425,10989,12740382,7163,8300043
2024/07/03,MTX,投信,13,15066,4,4622,9,10443,209,242262,18,20865,191,221397
2024/07/03,MTX,外資,121224,139378756,113470,130444907,7754,8933849,7156,8294833,3849,4461371,3307,3833462
2024/07/03,NQF,自營商,28,28255,16,16157,12,12097,0,0,283,286651,-283,-286651
2024/07/03,NQF,投信,0,0,0,0,0,0,6,6077,0,0,6,6077
2024/07/04,TX,自營商,9454,44413870,10084,47398539,-630,-2984669,3797,17939308,11542,54529391,-7745,-36590083
2024/07/04,TX,投信,1172,5520308,248,1170248,924,4350060,24702,116697188,6013,28406615,18689,88290573
2024/07/04,TE,自營商,181,920486,158,803876,23,116610,211,1078836,325,1661346,-114,-582510
2024/07/04,TX,外資,63424,297694487,64545,302984022,-1121,-5289535,29853,141030617,55479,262095319,-25626,-121064702
2024/07/03,NQF,外資,1693,1702668,1269,1275594,424,427074,6,6077,887,899998,-881,-893921
2024/07/04,TE,投信,7,35684,8,40881,-1,-5197,272,1390410,0,0,272,1390410
2024/07/04,MTX,自營商,11744,13779378,11213,13162107,531,617271,19695,23261386,11977,14149098,7718,9112288
2024/07/04,MTX,投信,2,2362,0,0,2,2362,209,246839,16,18897,193,227942
2024/07/04,TE,外資,936,4759298,883,4491436,53,267862,361,1845405,819,4186564,-458,-2341159
2024/07/04,MTX,外資,123351,144707720,120001,140732248,3350,3975472,6331,7477152,3494,4126435,2837,3350717
2024/07/05,TX,自營商,6389,30166852,5364,25324915,1025,4841938,4195,19780109,10925,51509461,-6730,-31729352
2024/07/04,NQF,自營商,46,46872,8,8139,38,38733,0,0,245,250145,-245,-250145
2024/07/04,NQF,投信,0,0,0,0,0,0,6,6126,0,0,6,6126
2024/07/04,NQF,外資,977,993399,1261,1282276,-284,-288877,0,0,1165,1191217,-1165,-1191217
2024/07/05,TX,投信,516,2431819,46,216811,470,2215008,25173,118670557,6014,28351199,19159,90319358
2024/07/05,TX,外資,37938,179166868,40810,192751413,-2872,-13584545,27560,129924929,56058,264274278,-28498,-134349349
2024/07/05,MTX,投信,0,0,0,0,0,0,209,246317,16,18857,193,227460
2024/07/05,TE,自營商,146,745788,150,765733,-4,-19946,223,1139024,343,1751786,-120,-612762
2024/07/05,TE,投信,11,56146,0,0,11,56146,283,1445338,0,0,283,1445338
2024/07/05,TE,外資,527,2693621,591,3021733,-64,-328112,343,1751795,865,4417728,-522,-2665933
2024/07/05,MTX,自營商,6758,7976658,6681,7887473,77,89186,18883,22256443,11048,13027479,7835,9228964
2024/07/05,MTX,外資,73651,86964066,79685,94099989,-6034,-7135923,2770,3264535,5967,7032289,-3197,-3767754
2024/07/05,NQF,自營商,6,6128,0,0,6,6128,0,0,239,244210,-239,-244210
2024/07/05,NQF,投信,0,0,0,0,0,0,6,6131,0,0,6,6131
2024/07/05,NQF,外資,113,115353,140,143002,-27,-27649,0,0,1192,1219870,-1192,-1219870
2024/07/08,TX,自營商,11363,54014310,11442,54414985,-79,-400675,4936,23605572,11742,56154013,-6806,-32548441
2024/07/08,TX,投信,851,4067745,147,703578,704,3364167,25670,122748782,5807,27767898,19863,94980884
2024/07/08,TX,外資,73354,348262671,73572,349283143,-218,-1020472,28109,134411543,57541,275152343,-29432,-140740800
2024/07/08,TE,自營商,222,1150666,266,1378412,-44,-227746,191,996346,348,1814858,-157,-818512
2024/07/08,TE,外資,1205,6248568,1148,5952602,57,295967,373,1945256,838,4370170,-465,-2424914
2024/07/08,TE,投信,3,15405,10,52244,-7,-36839,276,1439340,0,0,276,1439340
2024/07/08,MTX,自營商,17143,20350270,16343,19389963,800,960307,21598,25819703,12975,15513997,8623,10305706
2024/07/08,MTX,外資,134190,159182564,130471,154735972,3719,4446592,7973,9531254,4587,5483376,3386,4047878
2024/07/08,MTX,投信,78,93179,5,5919,73,87260,280,334703,14,16736,266,317967
2024/07/08,NQF,自營商,28,28815,59,60777,-31,-31962,0,0,270,278235,-270,-278235
2024/07/08,NQF,投信,0,0,0,0,0,0,6,6183,0,0,6,6183
2024/07/08,NQF,外資,1551,1593842,1248,1282754,303,311088,9,9275,898,927294,-889,-918019
2024/07/09,TX,自營商,15756,75205455,14350,68511884,1406,6693571,6255,29879989,11749,56124998,-5494,-26245009
2024/07/09,TX,外資,85034,406103204,90387,431653450,-5353,-25550247,24335,116231266,59120,282374685,-34785,-166143419
2024/07/09,TE,投信,12,62611,0,0,12,62611,288,1504166,0,0,288,1504166
2024/07/09,TX,投信,1702,8126294,135,648141,1567,7478153,27226,130036821,5796,27682855,21430,102353966
2024/07/09,TE,自營商,281,1466061,248,1293491,33,172570,224,1169996,338,1765321,-114,-595325
2024/07/09,TE,外資,1507,7854183,1574,8203081,-67,-348898,330,1723543,862,4502054,-532,-2778511
2024/07/09,MTX,自營商,21745,25964603,22463,26800900,-718,-836297,20006,23890439,11725,14007236,8281,9883203
2024/07/09,MTX,外資,156021,186310715,164268,196149435,-8247,-9838720,3192,3811398,8053,9615691,-4861,-5804293
2024/07/09,MTX,投信,26,31027,3,3579,23,27447,304,362991,15,17911,289,345080
2024/07/09,NQF,投信,0,0,0,0,0,0,6,6224,0,0,6,6224
2024/07/09,NQF,外資,958,990015,968,1000241,-10,-10226,16,16596,915,951112,-899,-934516
2024/07/09,NQF,自營商,28,28952,12,12395,16,16557,0,0,254,263462,-254,-263462
2024/07/10,TX,自營商,10737,51242541,12187,58180017,-1450,-6937476,5306,25470494,12195,58545085,-6889,-33074591
2024/07/10,TX,外資,71193,339652183,69469,331401292,1724,8250891,24821,119146910,58449,280575972,-33628,-161429062
2024/07/10,TX,投信,613,2939182,76,364549,537,2574633,27760,133259064,5793,27808501,21967,105450563
2024/07/10,TE,自營商,210,1092857,201,1045770,9,47087,231,1208849,310,1621934,-79,-413085
2024/07/10,TE,投信,17,88461,0,0,17,88461,305,1595638,0,0,305,1595638
2024/07/10,TE,外資,1259,6549164,1240,6449357,19,99807,388,2029980,901,4713672,-513,-2683692
2024/07/10,MTX,自營商,16786,20037909,14998,17887193,1788,2150715,22748,27299669,12518,15027044,10230,12272625
2024/07/10,MTX,外資,123597,147352279,119779,142781845,3818,4570434,6474,7769392,5248,6297776,1226,1471616
2024/07/10,MTX,投信,7,8354,0,0,7,8354,309,370785,13,15601,296,355184
2024/07/10,NQF,投信,0,0,0,0,0,0,6,6214,0,0,6,6214
2024/07/10,NQF,自營商,3,3108,0,0,3,3108,0,0,251,259948,-251,-259948
2024/07/11,TX,自營商,11395,55276573,11483,55721769,-88,-445196,4590,22371643,11645,56763384,-7055,-34391741
2024/07/10,NQF,外資,673,697325,736,762471,-63,-65147,11,11392,973,1009847,-962,-998455
2024/07/11,TX,外資,68614,332687050,70235,340543419,-1621,-7856368,23678,115406475,58927,287217268,-35249,-171810793
2024/07/11,TX,投信,861,4193029,147,715727,714,3477302,28304,137958913,5623,27407497,22681,110551416
2024/07/11,TE,自營商,213,1129806,172,912355,41,217451,284,1517008,310,1655553,-26,-138545
2024/07/11,TE,投信,0,0,0,0,0,0,305,1628700,0,0,305,1628700
2024/07/11,TE,外資,1131,6010428,1181,6276894,-50,-266466,334,1783784,897,4789992,-563,-3006208
2024/07/11,MTX,自營商,17203,20856987,16382,19857119,821,999868,23136,28191069,11773,14348179,11363,13842890
2024/07/11,MTX,外資,123019,149021606,124880,151251633,-1861,-2230028,5679,6920079,6314,7693698,-635,-773619
2024/07/11,MTX,投信,143,174146,130,158334,13,15812,320,389866,11,13404,309,376462
2024/07/11,NQF,自營商,14,14602,19,19853,-5,-5252,0,0,256,267469,-256,-267469
2024/07/11,NQF,投信,0,0,0,0,0,0,6,6269,0,0,6,6269
2024/07/12,TX,自營商,16661,80017898,14630,70231937,2031,9785961,6937,33045794,11921,56790870,-4984,-23745076
2024/07/12,TX,外資,109565,526443821,113148,543745047,-3583,-17301225,24467,116539123,64796,308623928,-40329,-192084805
2024/07/11,NQF,外資,1566,1627356,1153,1200164,413,427191,46,48061,595,623832,-549,-575771
2024/07/12,TX,投信,3928,18759325,3719,17751462,209,1007863,28809,137213868,5919,28191240,22890,109022628
2024/07/12,TE,投信,31,161018,30,155316,1,5702,306,1580019,0,0,306,1580019
2024/07/12,TE,外資,1730,8985321,1735,9013619,-5,-28298,385,1988879,953,4920818,-568,-2931939
2024/07/12,TE,自營商,290,1509533,246,1283682,44,225851,297,1533622,298,1539061,-1,-5439
2024/07/12,MTX,自營商,23132,27836288,28563,34365411,-5431,-6529123,17353,20664635,11581,13799128,5772,6865507
2024/07/12,MTX,外資,180915,217663343,190205,228902096,-9290,-11238753,4257,5068883,8194,9756837,-3937,-4687954
2024/07/11,ZMX,外資,37148,8537833,43162,9912561,-6014,-1374728,6063,1385624,12,2761,6051,1382863
2024/07/12,MTX,投信,1,1191,2,2394,-1,-1203,319,379868,11,13098,308,366770
2024/07/12,ZMX,外資,37148,8537833,43162,9912561,-6014,-1374728,6063,1385624,12,2761,6051,1382863
2024/07/12,NQF,自營商,48,49766,62,63561,-14,-13795,0,0,270,275765,-270,-275765
2024/07/12,NQF,投信,0,0,0,0,0,0,6,6128,0,0,6,6128
2024/07/12,NQF,外資,2205,2270430,2722,2809094,-517,-538664,14,14299,1080,1106007,-1066,-1091708
2024/07/15,TX,自營商,18130,86728593,18951,90677460,-821,-3948867,5911,28201880,11736,55997723,-5825,-27795843
2024/07/15,TX,外資,122577,586525335,118466,566881320,4111,19644015,24346,116146613,60564,288923909,-36218,-172777296
2024/07/15,TE,投信,72,374305,73,378324,-1,-4018,305,1581477,0,0,305,1581477
2024/07/15,TX,投信,14947,71334418,17042,81321338,-2095,-9986920,26713,127435747,5918,28232107,20795,99203640
2024/07/15,TE,外資,1494,7752005,1426,7400133,68,351873,441,2288674,941,4879361,-500,-2590687
2024/07/15,TE,自營商,189,981136,247,1282581,-58,-301445,227,1176383,281,1456701,-54,-280318
2024/07/15,MTX,投信,11,13120,23,27431,-12,-14311,314,374496,18,21469,296,353027
2024/07/15,MTX,自營商,27961,33489029,24997,29917229,2964,3571800,18798,22419832,9982,11913160,8816,10506672
2024/07/15,NQF,自營商,51,52454,21,21551,30,30903,0,0,240,247428,-240,-247428
2024/07/15,MTX,外資,182398,218329751,180432,215960822,1966,2368929,4881,5821012,6852,8171682,-1971,-2350670
2024/07/15,NQF,外資,1561,1605444,1423,1462972,138,142472,17,17526,945,976929,-928,-959403
2024/07/15,NQF,投信,0,0,0,0,0,0,6,6186,0,0,6,6186
2024/07/16,TX,外資,111908,536311728,112840,540850273,-932,-4538545,24334,116784664,61468,294995883,-37134,-178211219
2024/07/16,TX,自營商,20522,98389089,20701,99280844,-179,-891754,6002,28807804,12031,57749858,-6029,-28942054
2024/07/16,TX,投信,13869,66560136,13448,64546627,421,2013509,27054,129837530,5838,28017730,21216,101819800
2024/07/16,TE,自營商,321,1675559,442,2310820,-121,-635261,170,888972,336,1760064,-166,-871092
2024/07/16,TE,投信,151,791975,147,768370,4,23604,309,1620339,0,0,309,1620339
2024/07/16,TE,外資,1365,7127547,1269,6629770,96,497777,438,2297737,842,4411174,-404,-2113437
2024/07/16,MTX,自營商,33501,40157783,33585,40250708,-84,-92925,18806,22564235,9974,11975335,8832,10588900
2024/07/16,MTX,投信,89,106730,73,87530,16,19200,330,395933,18,21596,312,374337
2024/07/16,NQF,自營商,38,39171,52,53676,-14,-14505,0,0,254,262395,-254,-262395
2024/07/16,MTX,外資,175856,210662922,172641,206806348,3215,3856573,6801,8159448,5621,6743728,1180,1415720
2024/07/16,NQF,投信,0,0,0,0,0,0,6,6198,0,0,6,6198
2024/07/17,TX,自營商,24610,117490686,21306,101808698,3304,15681988,5769,27443099,7643,36363373,-1874,-8920274
2024/07/16,NQF,外資,1548,1598692,1616,1668976,-68,-70283,14,14463,1010,1046246,-996,-1031783
2024/07/17,TX,外資,95190,454801508,99826,476835847,-4636,-22034339,18890,89844515,53732,255551729,-34842,-165707214
2024/07/17,TX,投信,306,1455669,619,2951945,-313,-1496276,26862,127750300,5959,28339812,20903,99410488
2024/07/17,TE,自營商,358,1854034,323,1674494,35,179540,77,398076,256,1323469,-179,-925393
2024/07/17,TE,投信,78,404897,57,294813,21,110084,330,1706034,0,0,330,1706034
2024/07/17,TE,外資,1216,6299698,1363,7060306,-147,-760608,402,2078260,663,3427577,-261,-1349317
2024/07/17,MTX,自營商,31687,37833840,36166,43175711,-4479,-5341871,2251,2680506,17879,21271910,-15628,-18591404
2024/07/17,MTX,投信,10,11945,11,13146,-1,-1201,331,393542,20,23779,311,369763
2024/07/17,MTX,外資,158697,189656120,165736,198057872,-7039,-8401752,2900,3448012,7114,8458339,-4214,-5010327
2024/07/17,NQF,外資,1180,1213929,1480,1522379,-300,-308450,7,7188,1303,1341070,-1296,-1333882
2024/07/17,NQF,自營商,19,19540,8,8228,11,11313,0,0,243,249512,-243,-249512
2024/07/17,NQF,投信,0,0,0,0,0,0,6,6161,0,0,6,6161
2024/07/18,TX,自營商,11834,55283484,11374,53147145,460,2136339,7618,35640126,9045,42324682,-1427,-6684556
2024/07/18,TX,投信,764,3577429,149,697440,615,2879989,27606,129124304,6088,28476011,21518,100648293
2024/07/18,TE,自營商,262,1318258,153,770305,109,547953,141,710273,211,1062891,-70,-352618
2024/07/18,TX,外資,103487,483752955,109511,511850037,-6024,-28097082,18237,85308870,61270,286596731,-43033,-201287861
2024/07/18,TE,外資,1085,5457829,1270,6388148,-185,-930319,335,1687529,781,3934219,-446,-2246690
2024/07/18,TE,投信,0,0,59,296765,-59,-296765,271,1365135,0,0,271,1365135
2024/07/18,MTX,自營商,12461,14558757,13097,15307893,-636,-749136,2991,3502511,19203,22473382,-16212,-18970871
2024/07/18,MTX,外資,207150,242124594,218205,255086198,-11055,-12961604,1824,2132923,8425,9853080,-6601,-7720157
2024/07/18,MTX,投信,1,1170,0,0,1,1170,331,387055,19,22218,312,364837
2024/07/18,NQF,自營商,41,41135,44,44240,-3,-3105,0,0,246,246947,-246,-246947
2024/07/18,NQF,投信,0,0,0,0,0,0,6,6023,0,0,6,6023
2024/07/19,TX,自營商,14799,68302300,14592,67381548,207,920752,8015,36731684,9168,42021788,-1153,-5290104
2024/07/18,NQF,外資,2057,2077788,2486,2511564,-429,-433776,22,22085,1747,1757456,-1725,-1735371
2024/07/19,TX,投信,334,1530675,272,1246900,62,283776,27901,127825641,6321,28959029,21580,98866612
2024/07/19,TX,外資,145968,674961380,140172,647951840,5796,27009540,18832,86285824,56069,256892395,-37237,-170606571
2024/07/19,TE,投信,0,0,0,0,0,0,271,1333266,0,0,271,1333266
2024/07/19,TE,自營商,140,694186,250,1241393,-110,-547206,118,580536,298,1466100,-180,-885564
2024/07/19,TE,外資,849,4209887,741,3674990,108,534897,349,1717010,687,3379913,-338,-1662903
2024/07/19,MTX,自營商,23726,27416019,23017,26588417,709,827602,3364,3858620,19135,21939475,-15771,-18080855
2024/07/19,MTX,外資,273243,315943988,271244,313548540,1999,2395448,1162,1330942,5764,6603684,-4602,-5272742
2024/07/19,MTX,投信,1,1146,5,5785,-4,-4639,327,374529,19,21762,308,352767
2024/07/19,NQF,外資,2479,2479582,2622,2619895,-143,-140313,0,0,1868,1869390,-1868,-1869390
2024/07/19,NQF,自營商,43,42953,86,85738,-43,-42785,0,0,289,288567,-289,-288567
2024/07/19,NQF,投信,0,0,0,0,0,0,6,5991,0,0,6,5991
2024/07/22,TX,投信,579,2592665,462,2069016,117,523648,28235,126345978,6538,29256242,21697,97089736
2024/07/22,TX,自營商,18277,82359553,17894,80592275,383,1767278,10425,46662524,11175,50023444,-750,-3360920
2024/07/22,TE,投信,2,9561,0,0,2,9561,273,1305595,0,0,273,1305595
2024/07/22,TX,外資,137916,623135943,140918,636868223,-3002,-13732280,17956,80357516,58195,260428471,-40239,-180070955
2024/07/22,TE,外資,1337,6441920,1436,6919423,-99,-477503,393,1879483,830,3969396,-437,-2089913
2024/07/22,TE,自營商,224,1077614,200,963022,24,114592,162,774749,318,1520803,-156,-746054
2024/07/22,MTX,投信,0,0,0,0,0,0,327,365815,19,21255,308,344560
2024/07/22,MTX,自營商,23385,26393964,23865,26924415,-480,-530451,5328,5967976,21659,24253454,-16331,-18285478
2024/07/22,MTX,外資,280525,317128698,282527,319411373,-2002,-2282675,2027,2267701,8631,9657394,-6604,-7389693
2024/07/22,NQF,自營商,294,290588,148,146721,146,143867,0,0,143,141570,-143,-141570
2024/07/23,TX,自營商,10157,46118346,11726,53224466,-1569,-7106120,8027,36668773,10369,47371300,-2342,-10702527
2024/07/22,NQF,外資,2026,2008604,2244,2224779,-218,-216175,4,3960,2090,2073354,-2086,-2069394
2024/07/23,TX,投信,1008,4603646,235,1073424,773,3530222,28590,130570530,6120,27950040,22470,102620490
2024/07/22,NQF,投信,0,0,0,0,0,0,6,5940,0,0,6,5940
2024/07/23,TE,自營商,173,842211,128,623514,45,218696,178,871272,290,1419434,-112,-548162
2024/07/23,TE,投信,10,48967,21,102452,-11,-53486,262,1282385,0,0,262,1282385
2024/07/23,TX,外資,78720,356910374,72846,330290069,5874,26620305,20659,94357573,53484,244274304,-32825,-149916731
2024/07/23,MTX,自營商,15642,17757693,13871,15733626,1771,2024068,5038,5756694,19506,22287019,-14468,-16530325
2024/07/23,TE,外資,653,3178640,670,3261266,-17,-82626,425,2080205,879,4302364,-454,-2222159
2024/07/23,MTX,投信,1,1142,4,4557,-3,-3415,323,368785,18,20552,305,348233
2024/07/23,MTX,外資,154337,174790847,141612,160350940,12725,14439907,5608,6403059,5647,6448560,-39,-45501
2024/07/23,NQF,外資,2193,2184532,1986,1978618,207,205914,13,12973,1892,1892485,-1879,-1879512
2024/07/23,NQF,自營商,54,53757,219,218294,-165,-164537,0,0,308,307353,-308,-307353
2024/07/23,NQF,投信,0,0,0,0,0,0,6,5987,0,0,6,5987
2024/07/26,TX,外資,88282,393861698,92868,414292560,-4586,-20430863,18517,81841444,55928,247177558,-37411,-165336114
2024/07/26,TX,自營商,14635,64985818,13763,61139652,872,3846166,8964,39627965,10405,46003544,-1441,-6375579
2024/07/26,TE,投信,14,65736,0,0,14,65736,276,1294771,0,0,276,1294771
2024/07/26,TE,自營商,168,789077,149,699825,19,89252,190,891383,283,1327672,-93,-436289
2024/07/26,MTX,自營商,19229,21371711,18060,20090190,1169,1281521,2429,2686832,16089,17799394,-13660,-15112562
2024/07/26,TE,外資,577,2710199,575,2705388,2,4811,388,1820186,840,3940616,-452,-2120430
2024/07/26,MTX,投信,0,0,0,0,0,0,323,356850,18,19886,305,336964
2024/07/26,MTX,外資,160503,179402367,169625,189569253,-9122,-10166886,2708,2992236,11793,13030754,-9085,-10038518
2024/07/26,TX,投信,813,3593894,431,1905638,382,1688256,29366,129774227,6514,28786669,22852,100987558
2024/07/26,NQF,自營商,4,3986,142,136823,-138,-132837,0,0,446,426153,-446,-426153
2024/07/26,NQF,外資,2214,2205090,2085,2074474,129,130616,26,24843,1776,1700467,-1750,-1675624
2024/07/26,NQF,投信,0,0,0,0,0,0,6,5733,0,0,6,5733
2024/07/29,TX,外資,80322,358107158,79250,353358030,1072,4749128,18143,80766713,54440,242338855,-36297,-161572142
2024/07/29,TX,自營商,9518,42456344,10126,45176585,-608,-2720241,8386,37339784,10433,46460220,-2047,-9120436
2024/07/29,TE,自營商,78,370236,107,507939,-29,-137703,171,809253,293,1386597,-122,-577344
2024/07/29,TX,投信,277,1233062,335,1491484,-58,-258421,29165,129819248,6371,28358595,22794,101460653
2024/07/29,TE,投信,19,89828,2,9459,17,80369,293,1386535,0,0,293,1386535
2024/07/29,TE,外資,542,2572444,533,2530855,9,41589,371,1755646,814,3852019,-443,-2096373
2024/07/29,MTX,投信,4,4448,0,0,4,4448,326,362773,17,18918,309,343855
2024/07/29,MTX,自營商,14312,15976103,14188,15834298,124,141805,3851,4289069,17382,19365467,-13531,-15076398
2024/07/29,MTX,外資,166715,185841973,164993,183919695,1722,1922278,2163,2407344,9694,10788848,-7531,-8381504
2024/07/29,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/07/29,ZMX,外資,21,4700,41,9177,-20,-4476,0,0,20,4451,-20,-4451
2024/07/29,NQF,自營商,72,69456,24,23150,48,46305,0,0,398,384568,-398,-384568
2024/07/29,ZMX,自營商,6101,1360989,7661,1709130,-1560,-348141,4,891,1629,362569,-1625,-361678
2024/07/29,NQF,投信,0,0,0,0,0,0,6,5798,0,0,6,5798
2024/07/30,TX,自營商,13899,61277208,13855,61104878,44,172331,8737,38896049,10788,48032816,-2051,-9136767
2024/07/29,NQF,外資,3038,2916004,3282,3145423,-244,-229419,6,5798,2000,1935607,-1994,-1929809
2024/07/30,TE,投信,4,18931,2,9474,2,9457,295,1397415,0,0,295,1397415
2024/07/30,TX,外資,88805,391449428,91541,403673533,-2736,-12224106,18307,81482531,57340,255202957,-39033,-173720426
2024/07/30,TE,自營商,131,614590,185,870808,-54,-256217,154,729539,330,1563264,-176,-833725
2024/07/30,TX,投信,467,2077025,325,1436882,142,640143,29249,130169750,6313,28095375,22936,102074375
2024/07/30,TE,外資,887,4161646,868,4072473,19,89173,383,1814271,807,3822766,-424,-2008495
2024/07/30,MTX,投信,1,1113,0,0,1,1113,326,362708,16,17802,310,344906
2024/07/30,MTX,外資,187580,206692644,190631,210087173,-3051,-3394528,1069,1189739,11651,12964469,-10582,-11774730
2024/07/30,ZMX,外資,0,0,0,0,0,0,0,0,20,4450,-20,-4450
2024/07/30,ZMX,自營商,18979,4186129,19534,4306428,-555,-120299,380,84561,1525,339409,-1145,-254848
2024/07/30,MTX,自營商,20637,22767205,19949,22011524,688,755681,4169,4642658,17027,18968187,-12858,-14325529
2024/07/30,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/07/30,NQF,投信,0,0,0,0,0,0,6,5760,0,0,6,5760
2024/07/30,NQF,自營商,77,74227,120,115096,-43,-40869,0,0,441,423360,-441,-423360
2024/07/31,TX,自營商,12349,54660159,12937,57293326,-588,-2633167,7614,33945155,10313,45984714,-2699,-12039559
2024/07/30,NQF,外資,2350,2264665,2531,2438281,-181,-173617,0,0,2175,2091543,-2175,-2091543
2024/07/31,TE,投信,4,18922,4,18881,0,41,295,1396707,0,0,295,1396707
2024/07/31,TE,外資,714,3365973,760,3581686,-46,-215713,353,1671314,823,3896583,-470,-2225269
2024/07/31,TX,外資,95626,423017020,93722,414743123,1904,8273897,19315,86090628,56444,251573655,-37129,-165483027
2024/07/31,TX,投信,164,730073,151,672378,13,57695,29258,130397054,6309,28117951,22949,102279103
2024/07/31,MTX,投信,0,0,6,6683,-6,-6683,320,356544,16,17827,304,338717
2024/07/31,MTX,自營商,21588,23921467,22729,25179348,-1141,-1257881,3016,3362303,17416,19425100,-14400,-16062797
2024/07/31,TE,自營商,113,530737,77,362059,36,168678,159,752842,299,1415700,-140,-662858
2024/07/31,MTX,外資,187612,207552654,184603,204218706,3009,3333947,3306,3683822,10892,12137149,-7586,-8453327
2024/07/31,ZMX,自營商,21435,4747840,20582,4551867,853,195972,3612,804908,479,106811,3133,698097
2024/07/31,ZMX,外資,1,223,0,0,1,223,1,223,20,4457,-19,-4234
2024/07/31,NQF,自營商,36,34382,167,159566,-131,-125183,0,0,572,549377,-572,-549377
2024/07/31,NQF,投信,0,0,0,0,0,0,6,5763,0,0,6,5763
2024/07/31,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/07/31,NQF,外資,2427,2314227,2795,2667894,-368,-353667,14,13446,2557,2459477,-2543,-2446031
2024/08/01,TX,投信,1874,8489285,87,393873,1787,8095412,30787,139526684,6051,27423132,24736,112103552
2024/08/01,TE,自營商,170,818634,140,674565,30,144068,195,942665,301,1455089,-106,-512424
2024/08/01,TE,投信,0,0,0,0,0,0,295,1426089,0,0,295,1426089
2024/08/01,TX,外資,83125,375097271,87550,395078423,-4425,-19981152,19247,87233252,60589,274600781,-41342,-187367529
2024/08/01,TX,自營商,9717,43861663,9359,42266396,358,1595266,7351,33321617,9859,44696766,-2508,-11375149
2024/08/01,TE,外資,1188,5724086,1231,5930942,-43,-206856,434,2098043,947,4577987,-513,-2479944
2024/08/01,MTX,自營商,13598,15349164,13772,15543831,-174,-194667,3543,4015775,17710,20078308,-14167,-16062533
2024/08/01,MTX,投信,0,0,0,0,0,0,320,362560,16,18128,304,344432
2024/08/01,MTX,外資,161355,182001291,163081,183922560,-1726,-1921269,2898,3283643,13058,14795677,-10160,-11512034
2024/08/01,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/08/01,NQF,外資,2927,2845476,2462,2393390,465,452086,12,11814,2090,2061106,-2078,-2049292
2024/08/01,ZMX,外資,0,0,1,226,-1,-226,0,0,20,4532,-20,-4532
2024/08/01,NQF,投信,0,0,0,0,0,0,6,5907,0,0,6,5907
2024/08/01,ZMX,自營商,22028,4969054,21720,4897390,308,71663,4802,1088154,56,12743,4746,1075411
2024/08/02,TX,投信,274,1183340,1094,4727447,-820,-3544107,30550,131523860,6634,28560697,23916,102963163
2024/08/02,TX,自營商,18134,79697971,15603,68475472,2531,11222498,9234,39761215,9362,40325885,-128,-564670
2024/08/02,TX,外資,117004,515754714,118002,520553199,-998,-4798485,18688,80460576,63788,274630781,-45100,-194170205
2024/08/01,NQF,自營商,133,130574,25,24279,108,106295,0,0,464,456808,-464,-456808
2024/08/02,TE,投信,0,0,0,0,0,0,295,1336468,0,0,295,1336468
2024/08/02,TE,自營商,225,1043904,199,927370,26,116535,198,897037,279,1264003,-81,-366966
2024/08/02,TE,外資,1285,5954454,1284,5955494,1,-1040,460,2083985,972,4403550,-512,-2319565
2024/08/02,MTX,外資,230437,254377975,242293,267640431,-11856,-13262457,3105,3342074,14081,15156373,-10976,-11814299
2024/08/02,MTX,自營商,22800,25110654,23528,25927641,-728,-816986,6071,6536486,21742,23423080,-15671,-16886594
2024/08/02,ZMX,自營商,27320,6028699,43543,9624691,-16223,-3595993,1204,259173,5781,1244878,-4577,-985705
2024/08/02,ZMX,外資,0,0,0,0,0,0,0,0,20,4305,-20,-4305
2024/08/02,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/08/02,NQF,自營商,96,91092,154,147617,-58,-56526,0,0,522,489740,-522,-489740
2024/08/02,MTX,投信,0,0,0,0,0,0,320,344416,16,17221,304,327195
2024/08/02,NQF,外資,3355,3229302,3742,3607808,-387,-378507,11,10320,2476,2327066,-2465,-2316746
2024/08/02,NQF,投信,0,0,0,0,0,0,6,5629,0,0,6,5629
2024/08/05,TX,自營商,24318,98687803,22235,89888455,2083,8799348,8385,32504461,6718,26049979,1667,6454482
