日期,契約名稱,身份別,多方交易口數,多方契約金額,空方交易口數,空方契約金額,多空淨額交易口數,多空淨額契約金額,多方未平倉口數,多方未平倉契約金額,空方未平倉口數,空方未平倉契約金額,多空淨額未平倉口數,多空淨額未平倉契約金額
2025/03/05,MTX,自營商,19102,21687316,16139,18310641,2963,3376676,5424,6210496,11431,13079289,-6007,-6868793
2025/03/05,TE,外資,596,2945302,564,2784183,32,161119,185,920819,603,3001372,-418,-2080553
2025/03/05,ZMX,自營商,26107,5938996,15581,3521055,10526,2417941,7770,1778932,16338,3740430,-8568,-1961498
2025/03/05,MTX,投信,0,0,0,0,0,0,153,175124,15,17169,138,157955
2025/03/05,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/05,MTX,外資,136445,154479249,134683,152417771,1762,2061478,3497,4002717,5365,6141886,-1868,-2139169
2025/03/05,ZMX,外資,67684,15316775,61412,13881887,6272,1434888,150,34338,549,125815,-399,-91477
2025/03/05,NQF,自營商,283,288316,276,280946,7,7370,0,0,281,288882,-281,-288882
2025/03/05,NQF,外資,3535,3606249,3277,3342962,258,263287,206,214228,2740,2822014,-2534,-2607786
2025/03/06,TX,自營商,9432,43062765,8511,38859569,921,4203196,6310,28723884,5974,27191220,336,1532664
2025/03/05,NQF,投信,0,0,0,0,0,0,20,20561,0,0,20,20561
2025/03/05,TE,自營商,50,246409,70,346367,-20,-99958,30,149328,98,487791,-68,-338463
2025/03/06,TX,外資,62356,284762574,61812,282327544,544,2435030,14238,64817718,54723,249104418,-40485,-184286700
2025/03/06,TX,投信,252,1147888,151,687246,101,460642,33485,152437114,5849,26626988,27636,125810126
2025/03/06,TE,自營商,78,386829,78,385959,0,871,37,182564,105,518076,-68,-335512
2025/03/06,TE,投信,0,0,7,34608,-7,-34608,178,878252,0,0,178,878252
2025/03/06,TE,外資,579,2866429,577,2857823,2,8606,169,833846,585,2886390,-416,-2052544
2025/03/06,MTX,投信,0,0,2,2277,-2,-2277,153,174129,17,19348,136,154781
2025/03/06,MTX,外資,111270,127062707,114431,130654651,-3161,-3591944,2811,3199209,7819,8899148,-5008,-5699939
2025/03/06,ZMX,外資,49950,11412845,52512,11992141,-2562,-579296,147,33460,913,207877,-766,-174417
2025/03/06,ZMX,自營商,12577,2875383,22750,5191853,-10173,-2316469,6002,1365973,22643,5153236,-16641,-3787263
2025/03/06,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/06,NQF,投信,0,0,0,0,0,0,20,20639,0,0,20,20639
2025/03/06,MTX,自營商,12522,14298310,14404,16448898,-1882,-2150588,2806,3193225,11751,13365083,-8945,-10171858
2025/03/06,NQF,自營商,161,165397,126,129650,35,35748,0,0,246,254138,-246,-254138
2025/03/06,NQF,外資,2454,2519178,2393,2453088,61,66090,183,191061,2656,2745818,-2473,-2554757
2025/03/07,TX,外資,62102,280446698,62075,280318741,27,127957,14205,63988681,54663,246218945,-40458,-182230264
2025/03/07,TX,自營商,8435,38080189,7891,35636959,544,2443231,6257,28184146,5179,23324251,1078,4859895
2025/03/07,TE,外資,425,2078521,450,2201923,-25,-123402,154,751027,595,2901696,-441,-2150669
2025/03/07,TX,投信,52,234589,627,2826579,-575,-2591989,33065,148944599,6004,27045642,27061,121898957
2025/03/07,MTX,自營商,11901,13439406,12271,13853081,-370,-413675,2803,3156761,12860,14473879,-10057,-11317118
2025/03/07,TE,投信,0,0,1,4909,-1,-4909,177,863194,0,0,177,863194
2025/03/07,MTX,投信,0,0,1,1126,-1,-1126,153,172301,18,20271,135,152030
2025/03/07,MTX,外資,112934,127543680,114380,129167587,-1446,-1623907,2605,2933627,9059,10202230,-6454,-7268603
2025/03/07,ZMX,自營商,12952,2926824,16803,3790907,-3851,-864082,6535,1471774,27277,6142728,-20742,-4670954
2025/03/07,NQF,投信,0,0,0,0,0,0,20,20188,0,0,20,20188
2025/03/07,TE,自營商,83,407178,85,415717,-2,-8539,59,287737,129,629116,-70,-341379
2025/03/07,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/07,NQF,自營商,460,465829,512,518835,-52,-53006,0,0,298,301073,-298,-301073
2025/03/07,ZMX,外資,53534,12093367,54752,12366923,-1218,-273556,150,33785,2134,480734,-1984,-446949
2025/03/07,NQF,外資,2271,2306296,2635,2676197,-364,-369901,135,137875,2972,3005334,-2837,-2867459
2025/03/10,TX,自營商,11120,49918259,9926,44569499,1194,5348761,6904,30992584,4810,21588431,2094,9404153
2025/03/10,TX,投信,313,1405808,115,516449,198,889359,33344,149687885,6085,27316798,27259,122371087
2025/03/10,TX,外資,73563,330329387,74552,334782994,-989,-4453607,13920,62490396,56546,253830419,-42626,-191340023
2025/03/10,TE,自營商,101,490601,119,577288,-18,-86688,54,261754,142,688311,-88,-426557
2025/03/10,TE,外資,657,3187127,652,3163313,5,23814,147,712538,583,2825918,-436,-2113380
2025/03/10,TE,投信,0,0,0,0,0,0,177,857954,0,0,177,857954
2025/03/10,MTX,投信,0,0,0,0,0,0,153,171712,18,20201,135,151511
2025/03/10,MTX,自營商,14701,16503309,14293,16040086,408,463224,3121,3503207,12346,13848082,-9225,-10344875
2025/03/10,MTX,外資,133292,149651468,134296,150760715,-1004,-1109248,2748,3084081,5490,6161768,-2742,-3077687
2025/03/10,ZMX,外資,66669,14973960,66211,14867517,458,106443,147,32996,1673,375575,-1526,-342579
2025/03/10,ZMX,自營商,20709,4656585,24618,5520825,-3909,-864240,6752,1515474,29963,6724733,-23211,-5209259
2025/03/10,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/10,NQF,投信,0,0,0,0,0,0,20,20113,0,0,20,20113
2025/03/11,TX,自營商,15064,66164130,13895,61122408,1169,5041722,7508,33073478,4496,19801729,3012,13271749
2025/03/10,NQF,外資,3227,3243264,3153,3167341,74,75923,44,44782,2807,2827807,-2763,-2783025
2025/03/11,TX,投信,1144,5041448,404,1778583,740,3262866,34420,151633871,6421,28287082,27999,123346789
2025/03/10,NQF,自營商,461,462148,391,391477,70,70671,0,0,228,229561,-228,-229561
2025/03/11,TX,外資,83183,366264995,86254,379709098,-3071,-13444103,13327,58711388,59024,260006979,-45697,-201295591
2025/03/11,TE,自營商,208,984101,114,541220,94,442881,71,336486,64,303311,7,33175
2025/03/11,TE,投信,0,0,0,0,0,0,177,838838,0,0,177,838838
2025/03/11,MTX,自營商,20189,22197328,18503,20362774,1686,1834554,5371,5916181,12109,13327548,-6738,-7411367
2025/03/11,TE,外資,798,3767636,874,4124671,-76,-357035,154,729837,666,3156307,-512,-2426470
2025/03/11,ZMX,自營商,17903,3938122,21966,4848061,-4063,-909939,8914,1963481,35173,7746420,-26259,-5782939
2025/03/11,MTX,投信,0,0,3,3306,-3,-3306,153,168507,21,23128,132,145379
2025/03/11,MTX,外資,146229,161084278,149128,164310367,-2899,-3226090,2468,2718145,8109,8931155,-5641,-6213010
2025/03/11,NQF,自營商,511,497582,462,451182,49,46400,0,0,179,174451,-179,-174451
2025/03/11,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/11,NQF,投信,0,0,0,0,0,0,20,19459,0,0,20,19459
2025/03/11,ZMX,外資,73844,16276456,74236,16375349,-392,-98894,149,32820,2067,455369,-1918,-422549
2025/03/11,NQF,外資,3508,3434350,3589,3524706,-81,-90356,3,2919,2847,2777277,-2844,-2774358
2025/03/12,TX,外資,73955,326841041,71846,317438785,2109,9402256,13337,59304537,56746,252301744,-43409,-192997207
2025/03/12,TE,自營商,117,559410,125,597333,-8,-37924,91,437377,92,442032,-1,-4655
2025/03/12,TX,自營商,11400,50416511,12841,56899533,-1441,-6483022,7830,34806057,6235,27712111,1595,7093946
2025/03/12,TX,投信,1251,5557025,187,831302,1064,4725723,35628,158430373,6565,29193209,29063,129237164
2025/03/12,TE,投信,0,0,0,0,0,0,177,850733,0,0,177,850733
2025/03/12,TE,外資,621,2973692,584,2795144,37,178548,129,619910,604,2903066,-475,-2283156
2025/03/12,MTX,自營商,18257,20199969,17013,18819546,1244,1380423,6756,7507688,12389,13753336,-5633,-6245648
2025/03/12,ZMX,自營商,20101,4451111,10986,2423145,9115,2027966,14543,3233474,31272,6949019,-16729,-3715545
2025/03/12,MTX,投信,2,2224,0,0,2,2224,153,170090,19,21122,134,148968
2025/03/12,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/12,MTX,外資,133914,147889983,129997,143528200,3917,4361783,3160,3512921,4808,5344078,-1648,-1831157
2025/03/12,NQF,投信,0,0,0,0,0,0,20,19484,0,0,20,19484
2025/03/12,ZMX,外資,67675,14944438,62870,13872741,4805,1071696,150,33351,1223,271790,-1073,-238439
2025/03/12,NQF,自營商,71,69039,140,136004,-69,-66964,0,0,248,241845,-248,-241845
2025/03/13,TX,自營商,10329,45901354,10822,48126283,-493,-2224930,7161,31390563,6204,27191296,957,4199267
2025/03/12,NQF,外資,3338,3252049,3450,3359005,-112,-106956,0,0,2956,2886332,-2956,-2886332
2025/03/13,TX,投信,1313,5799996,594,2610701,719,3189295,36603,160489421,6821,29907348,29782,130582073
2025/03/13,TX,外資,70563,314267026,68797,306457652,1766,7809373,15760,69100145,57492,252052565,-41732,-182952420
2025/03/13,TE,投信,0,0,0,0,0,0,177,836927,0,0,177,836927
2025/03/13,TE,自營商,112,537629,96,461913,16,75716,107,505939,92,435139,15,70800
2025/03/13,TE,外資,663,3193148,607,2922081,56,271067,139,657345,558,2638447,-419,-1981102
2025/03/13,MTX,自營商,15857,17633485,18469,20530319,-2612,-2896834,5783,6337266,13488,14769085,-7705,-8431819
2025/03/13,MTX,投信,0,0,3,3289,-3,-3289,153,167711,22,24115,131,143596
2025/03/13,MTX,外資,133177,148362181,131400,146378279,1777,1983902,6708,7352937,6695,7338397,13,14540
2025/03/13,NQF,投信,0,0,0,0,0,0,20,19449,0,0,20,19449
2025/03/13,ZMX,外資,67046,14944298,68546,15270636,-1500,-326337,154,33761,367,80461,-213,-46700
2025/03/13,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/13,ZMX,自營商,16709,3724161,21577,4794829,-4868,-1070668,11672,2558845,33069,7246892,-21397,-4688047
2025/03/13,NQF,自營商,165,161921,94,92056,71,69865,0,0,177,172391,-177,-172391
2025/03/13,NQF,外資,2764,2710940,2625,2573419,139,137520,10,9725,2827,2755507,-2817,-2745782
2025/03/14,TX,自營商,11109,48811946,10618,46666040,491,2145906,7133,31320469,5676,24919026,1457,6401443
2025/03/14,TX,投信,618,2713814,459,2014493,159,699321,36997,162505029,7056,30992668,29941,131512361
2025/03/14,TE,投信,7,33171,4,18872,3,14299,180,851256,0,0,180,851256
2025/03/14,TX,外資,72778,319830068,73044,320989847,-266,-1159779,16230,71282659,58107,255193858,-41877,-183911199
2025/03/14,MTX,投信,111,121846,110,120764,1,1082,154,169067,22,24148,132,144919
2025/03/14,TE,自營商,101,477846,57,269702,44,208144,153,723566,94,444483,59,279083
2025/03/14,TE,外資,448,2120261,512,2422674,-64,-302414,116,548537,599,2832774,-483,-2284237
2025/03/14,MTX,自營商,13345,14663561,13132,14424044,213,239517,5804,6371108,13315,14604958,-7511,-8233850
2025/03/14,MTX,外資,130715,143601921,129713,142499617,1002,1102304,6594,7240598,5780,6345938,814,894660
2025/03/14,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/14,ZMX,自營商,15497,3407870,15074,3308930,423,98940,11744,2579209,32803,7200768,-21059,-4621559
2025/03/14,NQF,自營商,277,269184,222,215243,55,53941,0,0,122,118744,-122,-118744
2025/03/14,NQF,外資,2834,2751469,2948,2862224,-114,-110755,4,3885,2935,2857153,-2931,-2853268
2025/03/14,NQF,投信,0,0,0,0,0,0,20,19424,0,0,20,19424
2025/03/17,TX,自營商,11361,50377655,12931,57352311,-1570,-6974656,6526,28910731,6727,29797519,-201,-886788
2025/03/17,TX,投信,19518,86649311,19186,85177141,332,1472170,37341,165461260,7068,31318991,30273,134142269
2025/03/17,TX,外資,87477,387908310,86557,383852587,920,4055723,18785,83238694,58347,258515395,-39562,-175276701
2025/03/17,TE,自營商,212,1013197,142,678622,70,334575,236,1127455,107,511340,129,616115
2025/03/14,ZMX,外資,62397,13709435,60572,13307028,1825,402407,308,67629,111,24380,197,43249
2025/03/17,TE,外資,686,3283303,751,3593995,-65,-310693,82,391772,630,3009972,-548,-2618200
2025/03/17,TE,投信,86,411369,59,281987,27,129382,207,989138,0,0,207,989138
2025/03/17,MTX,自營商,14750,16352493,14602,16185909,148,166583,7527,8335755,14543,16095140,-7016,-7759385
2025/03/17,MTX,外資,98732,109369686,94203,104365791,4529,5003895,5647,6255502,5068,5614199,579,641303
2025/03/17,ZMX,自營商,17339,3842083,10785,2388643,6554,1453440,12420,2751624,26900,5957573,-14480,-3205949
2025/03/17,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/17,ZMX,外資,44304,9810245,39689,8789304,4615,1020942,781,173037,49,10861,732,162176
2025/03/17,NQF,投信,0,0,0,0,0,0,20,19605,0,0,20,19605
2025/03/17,NQF,自營商,0,0,81,80106,-81,-80106,0,0,203,199988,-203,-199988
2025/03/18,TX,投信,21913,97486731,22102,98293227,-189,-806497,37083,165003741,6999,31141761,30084,133861980
2025/03/18,TX,自營商,12209,54370385,13195,58767720,-986,-4397335,6811,30285845,7798,34672390,-987,-4386545
2025/03/17,NQF,外資,1566,1534604,1325,1296823,241,237781,10,9803,2700,2653032,-2690,-2643229
2025/03/18,TE,自營商,110,528455,143,687100,-33,-158645,188,902099,93,446426,95,455673
2025/03/18,TE,投信,78,374824,79,379286,-1,-4461,207,993785,0,0,207,993785
2025/03/18,TX,外資,74427,331411241,74270,330727378,157,683863,21709,96573796,60909,270942345,-39200,-174368549
2025/03/18,MTX,投信,24,26700,18,20005,6,6696,156,173542,17,18912,139,154630
2025/03/18,TE,外資,446,2143298,400,1922073,46,221225,87,417610,589,2826827,-502,-2409217
2025/03/18,MTX,自營商,14117,15723584,13770,15333046,347,390538,7170,7968550,14451,16052697,-7281,-8084147
2025/03/17,MTX,投信,48,53172,47,52065,1,1107,152,168385,19,21048,133,147337
2025/03/18,MTX,外資,81293,90543435,78639,87577200,2654,2966235,7906,8786644,4486,4988185,3420,3798459
2025/03/18,ZMX,自營商,12017,2678170,12115,2697611,-98,-19441,11171,2482955,26689,5932571,-15518,-3449616
2025/03/18,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/18,NQF,外資,1741,1721328,1464,1446782,277,274546,12,11833,2425,2398065,-2413,-2386232
2025/03/18,NQF,投信,16,15992,16,15806,0,186,20,19915,0,0,20,19915
2025/03/18,ZMX,外資,38308,8534721,33718,7509223,4590,1025498,311,69172,24,5340,287,63832
2025/03/18,NQF,自營商,6,5944,9,8849,-3,-2905,0,0,206,204185,-206,-204185
2025/03/19,TE,自營商,301,1432045,335,1594862,-34,-162817,64,302912,53,250849,11,52063
2025/03/19,TX,投信,2575,11378897,3056,13494132,-481,-2115235,36504,160749014,6913,30442087,29591,130306927
2025/03/19,TX,自營商,14441,63902405,12265,54307231,2176,9595174,4870,21444570,4530,19946465,340,1498105
2025/03/19,TE,投信,44,210195,43,204958,1,5237,208,984464,0,0,208,984464
2025/03/19,TX,外資,57741,255665190,58588,259380030,-847,-3714840,15254,67172607,51650,227429935,-36396,-160257328
2025/03/19,MTX,外資,83460,92456171,89552,99181656,-6092,-6725485,1337,1471908,4457,4906817,-3120,-3434909
2025/03/19,MTX,自營商,18170,20109122,18691,20683995,-521,-574874,2336,2573176,11859,13050162,-9523,-10476986
2025/03/19,MTX,投信,0,0,0,0,0,0,156,171740,17,18715,139,153025
2025/03/19,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/19,TE,外資,576,2745284,592,2819498,-16,-74214,92,435436,492,2328636,-400,-1893200
2025/03/19,ZMX,自營商,13329,2952152,20964,4638974,-7635,-1686822,20,4378,23726,5223634,-23706,-5219256
2025/03/19,NQF,投信,0,0,2,1954,-2,-1954,18,17781,0,0,18,17781
2025/03/19,NQF,自營商,65,63789,71,69519,-6,-5730,1,977,213,209213,-212,-208236
2025/03/19,NQF,外資,1621,1588999,1783,1749396,-162,-160397,5,4886,2580,2529016,-2575,-2524130
2025/03/20,TX,自營商,6462,28777582,8209,36559088,-1747,-7781506,4034,18037146,5642,25225846,-1608,-7188700
2025/03/19,ZMX,外資,36684,8133854,43371,9608155,-6687,-1474301,57,12572,125,27565,-68,-14993
2025/03/20,TX,投信,527,2357892,453,2026463,74,331429,36372,162691956,6707,30000411,29665,132691545
2025/03/20,TE,自營商,50,240707,33,158618,17,82089,78,377411,51,246769,27,130642
2025/03/20,TX,外資,51261,227917335,48468,215513422,2793,12403912,17545,78478858,50707,226786201,-33162,-148307343
2025/03/20,TE,投信,0,0,0,0,0,0,208,1006429,0,0,208,1006429
2025/03/20,TE,外資,391,1879735,351,1687699,40,192036,117,566116,477,2308012,-360,-1741896
2025/03/20,MTX,投信,0,0,4,4451,-4,-4451,152,169974,17,19010,135,150964
2025/03/20,MTX,外資,90840,100904417,83071,92276707,7769,8627710,7771,8690173,2915,3259712,4856,5430461
2025/03/20,MTX,自營商,11298,12565541,10052,11173054,1246,1392487,3670,4101727,11197,12504844,-7527,-8403117
2025/03/20,ZMX,外資,46324,10282438,36360,8067072,9964,2215367,53,11858,12,2684,41,9174
2025/03/20,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/20,ZMX,自營商,20850,4640983,7558,1677922,13292,2963061,3539,790929,13683,3057256,-10144,-2266327
2025/03/20,NQF,自營商,74,72919,58,57271,16,15648,4,3975,200,200044,-196,-196069
2025/03/20,NQF,投信,2,2007,2,1983,0,24,18,18098,0,0,18,18098
2025/03/20,NQF,外資,1253,1238620,916,905746,337,332874,18,17887,2256,2249530,-2238,-2231643
2025/03/21,TX,投信,74,328461,420,1863723,-346,-1535263,36134,160297651,6815,30232703,29319,130064948
2025/03/21,TE,自營商,32,154170,42,202138,-10,-47968,73,350123,56,268587,17,81536
2025/03/21,TE,投信,2,9599,0,0,2,9599,210,1007202,0,0,210,1007202
2025/03/21,TX,自營商,6934,30861853,5700,25380937,1234,5480916,4546,20159776,4940,21904857,-394,-1745081
2025/03/21,TX,外資,53584,238641620,55526,247261349,-1942,-8619728,14590,64724614,50178,222571670,-35588,-157847056
2025/03/21,ZMX,自營商,7990,1780393,18057,4015070,-10067,-2234678,359,79048,18955,4201542,-18596,-4122494
2025/03/21,MTX,自營商,8281,9218237,9844,10952500,-1563,-1734263,2924,3240826,12257,13577383,-9333,-10336557
2025/03/21,TE,外資,461,2218536,469,2256186,-8,-37650,127,609117,495,2374119,-368,-1765002
2025/03/21,MTX,投信,4,4457,0,0,4,4457,156,173012,17,18854,139,154158
2025/03/21,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/21,NQF,自營商,97,95799,51,50190,46,45609,0,0,121,120201,-121,-120201
2025/03/21,MTX,外資,96727,107714478,102549,114181561,-5822,-6467083,4232,4693648,4953,5493173,-721,-799525
2025/03/21,ZMX,外資,42611,9492373,51522,11473743,-8911,-1981370,13,2884,428,95024,-415,-92140
2025/03/21,NQF,投信,0,0,0,0,0,0,18,17881,0,0,18,17881
2025/03/21,NQF,外資,1927,1910708,1951,1937553,-24,-26845,2,1987,1149,1141417,-1147,-1139430
2025/03/24,TX,外資,45621,202330188,46203,204918679,-582,-2588491,14104,62484504,50165,222212175,-36061,-159727671
2025/03/24,TX,自營商,6690,29708908,6345,28186157,345,1522751,4534,20078978,4665,20657160,-131,-578182
2025/03/24,TE,投信,0,0,0,0,0,0,210,1004598,0,0,210,1004598
2025/03/24,TE,外資,304,1460475,299,1435706,5,24769,125,597975,488,2334494,-363,-1736519
2025/03/24,TE,自營商,37,177354,31,148729,6,28626,76,363574,53,253541,23,110033
2025/03/24,MTX,投信,0,0,0,0,0,0,156,172778,17,18828,139,153950
2025/03/24,MTX,自營商,9687,10764773,10248,11374584,-561,-609811,2171,2402443,11868,13127955,-9697,-10725512
2025/03/24,MTX,外資,89766,99531574,91254,101172995,-1488,-1641421,2861,3168848,5506,6098370,-2645,-2929522
2025/03/24,ZMX,自營商,11991,2668596,13810,3059925,-1819,-391330,399,87765,20159,4462447,-19760,-4374682
2025/03/24,ZMX,外資,45748,10142752,46264,10250668,-516,-107916,42,9311,973,215697,-931,-206386
2025/03/24,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/24,TX,投信,0,0,55,243669,-55,-243669,36083,159854907,6819,30209534,29264,129645373
2025/03/24,NQF,投信,0,0,0,0,0,0,18,18113,0,0,18,18113
2025/03/25,TX,自營商,6963,31071582,8479,37836764,-1516,-6765181,3718,16573536,5410,24117149,-1692,-7543613
2025/03/24,NQF,自營商,60,60371,30,30180,30,30192,0,0,91,91573,-91,-91573
2025/03/24,NQF,外資,1413,1402238,1432,1417702,-19,-15464,19,19120,1259,1267040,-1240,-1247920
2025/03/25,TX,外資,45557,203238224,42861,191194578,2696,12043646,15641,69762765,47521,211921228,-31880,-142158463
2025/03/25,TE,自營商,43,208049,44,212887,-1,-4837,74,358269,52,251753,22,106516
2025/03/25,TE,外資,415,2007507,341,1649821,74,357686,139,672955,428,2072119,-289,-1399164
2025/03/25,TE,投信,0,0,20,96566,-20,-96566,190,919866,0,0,190,919866
2025/03/25,MTX,投信,3,3345,4,4452,-1,-1107,152,169488,14,15611,138,153877
2025/03/25,MTX,自營商,10688,11928480,9797,10929150,891,999330,2758,3071482,11334,12618112,-8576,-9546630
2025/03/25,MTX,外資,83535,93153506,76037,84798311,7498,8355195,3314,3695390,3197,3564932,117,130458
2025/03/25,ZMX,自營商,17442,3893013,10634,2369494,6808,1523519,1139,253304,14341,3194575,-13202,-2941271
2025/03/25,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/25,ZMX,外資,41072,9159330,34141,7612391,6931,1546939,90,20074,110,24549,-20,-4475
2025/03/25,NQF,自營商,14,14194,31,31539,-17,-17345,0,0,108,109901,-108,-109901
2025/03/25,NQF,外資,1163,1180958,820,832911,343,348046,104,105939,1001,1018618,-897,-912679
2025/03/26,TX,自營商,7126,31819840,6425,28702400,701,3117441,3382,15076518,4474,19943964,-1092,-4867446
2025/03/25,NQF,投信,0,0,0,0,0,0,18,18317,0,0,18,18317
2025/03/26,TX,投信,16,71406,134,598039,-118,-526633,36059,160851987,6753,30123782,29306,130728205
2025/03/26,TX,外資,36665,163808573,37801,168861720,-1136,-5053147,15683,69959706,48699,217203584,-33016,-147243878
2025/03/25,TX,投信,184,820758,24,107048,160,713710,36176,161352195,6752,30115270,29424,131236925
2025/03/26,TE,自營商,26,125698,19,91907,7,33790,69,333394,53,256085,16,77309
2025/03/26,TE,投信,0,0,0,0,0,0,190,918042,0,0,190,918042
2025/03/26,TE,外資,267,1292682,306,1481372,-39,-188691,126,608807,454,2193637,-328,-1584830
2025/03/26,MTX,自營商,8554,9557254,9938,11094012,-1384,-1536759,1998,2224516,11494,12798068,-9496,-10573552
2025/03/26,ZMX,自營商,8638,1930978,10339,2306984,-1701,-376006,688,152737,15666,3490722,-14978,-3337985
2025/03/26,ZMX,外資,31760,7096678,30657,6847695,1103,248983,1092,243568,9,2007,1083,241561
2025/03/26,MTX,外資,65389,73041786,64552,72097065,837,944720,4280,4773177,3326,3709349,954,1063828
2025/03/26,NQF,自營商,32,32839,21,21468,11,11371,0,0,97,99352,-97,-99352
2025/03/26,MTX,投信,3,3345,0,0,3,3345,155,172856,14,15613,141,157243
2025/03/26,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/27,TX,自營商,8175,35986383,8002,35218263,173,768120,4514,19826684,5473,24036977,-959,-4210293
2025/03/26,NQF,投信,0,0,0,0,0,0,18,18437,0,0,18,18437
2025/03/26,NQF,外資,912,932390,900,919666,12,12724,54,55477,939,961771,-885,-906294
2025/03/27,TE,自營商,50,236852,72,341494,-22,-104643,50,236880,56,265306,-6,-28426
2025/03/27,TE,外資,451,2138666,476,2258244,-25,-119578,76,360058,429,2032430,-353,-1672372
2025/03/27,TX,投信,33,145053,275,1208662,-242,-1063609,36020,158279084,6956,30566055,29064,127713029
2025/03/27,TX,外資,50458,222409154,51545,227223744,-1087,-4814590,14125,62069551,50539,222046071,-36414,-159976520
2025/03/27,TE,投信,0,0,0,0,0,0,190,900144,0,0,190,900144
2025/03/27,MTX,自營商,10455,11517554,11723,12912828,-1268,-1395274,2951,3239481,13885,15235285,-10934,-11995804
2025/03/27,ZMX,自營商,7176,1580563,24040,5307118,-16864,-3726555,545,119101,30737,6749945,-30192,-6630844
2025/03/27,MTX,外資,81439,89790971,93008,102601064,-11569,-12810093,1695,1862181,5087,5588728,-3392,-3726547
2025/03/27,ZMX,外資,36093,7964871,47344,10453806,-11251,-2488935,7,1538,70,15383,-63,-13845
2025/03/27,MTX,投信,0,0,2,2197,-2,-2197,155,170275,16,17577,139,152698
2025/03/27,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/27,NQF,投信,0,0,0,0,0,0,18,18140,0,0,18,18140
2025/03/27,NQF,自營商,33,33366,93,94131,-60,-60766,0,0,157,158225,-157,-158225
2025/03/27,NQF,外資,1007,1021415,1331,1349599,-324,-328184,0,0,1209,1218628,-1209,-1218628
2025/03/28,TX,投信,457,1973872,645,2782107,-188,-808235,36354,157042009,7478,32303464,28876,124738545
2025/03/28,TX,自營商,10678,46298887,9884,42852700,794,3446186,5161,22284779,5326,22995244,-165,-710465
2025/03/28,TX,外資,63800,277262076,64087,278528798,-287,-1266722,13875,59939812,50572,218429250,-36697,-158489438
2025/03/28,TE,外資,409,1908692,451,2103588,-42,-194896,92,427892,487,2265037,-395,-1837145
2025/03/28,TE,投信,0,0,0,0,0,0,190,883690,0,0,190,883690
2025/03/28,TE,自營商,53,246739,63,294177,-10,-47438,53,246506,69,320919,-16,-74413
2025/03/28,MTX,自營商,13339,14472434,13390,14531952,-51,-59518,3579,3863199,14580,15727578,-11001,-11864379
2025/03/28,MTX,外資,111670,121405104,113615,123526061,-1945,-2120956,527,569281,5880,6350692,-5353,-5781411
2025/03/28,MTX,投信,0,0,1,1080,-1,-1080,155,167392,17,18359,138,149033
2025/03/28,ZMX,外資,49923,10871604,52313,11389762,-2390,-518158,7,1512,2460,531497,-2453,-529985
2025/03/28,NQF,自營商,176,176455,158,158568,18,17887,0,0,139,138924,-139,-138924
2025/03/28,ZMX,投信,0,0,0,0,0,0,0,0,0,0,0,0
2025/03/28,NQF,外資,1180,1184541,1015,1019073,165,165468,12,11993,1056,1055872,-1044,-1043879
2025/03/28,NQF,投信,0,0,0,0,0,0,18,17990,0,0,18,17990
2025/03/31,TX,自營商,14637,61445471,15339,64325248,-702,-2879777,4763,19768659,5738,23819152,-975,-4050493
2025/03/31,TX,投信,791,3285884,502,2087517,289,1198368,37126,154176853,7961,33060441,29165,121116412
2025/03/31,TE,自營商,95,426993,49,221479,46,205514,75,333765,45,200259,30,133506
2025/03/31,TX,外資,89257,376307053,83367,351584927,5890,24722126,18157,75404957,47470,197094951,-29313,-121689994
2025/03/31,TE,投信,2,8905,13,58449,-11,-49544,189,841088,10,44502,179,796586
2025/03/31,TE,外資,649,2919405,696,3128916,-47,-209511,113,502873,555,2469861,-442,-1966988
2025/03/31,MTX,自營商,19711,20730530,20276,21309722,-565,-579192,3261,3386251,14384,14914444,-11123,-11528193
2025/03/31,MTX,外資,150972,159384513,142569,150556186,8403,8828326,1711,1776566,3723,3865855,-2012,-2089289
2025/03/31,ZMX,自營商,18170,3835342,16923,3573369,1247,261973,280,57621,35089,7282390,-34809,-7224769
